"9400","T93.8","Następstwa innych określonych urazów kończyny dolnej"
"9401","T93.9","Następstwa nieokreślonego urazu kończyny dolnej"
"9402","T94","Następstwa urazów obejmujących mnogie okolice ciała"
"9403","T94.1","Następstwa urazów nieokreślonej części ciała"
"9404","T95","Następstwa oparzeń termicznych i chemicznych i odmrożeń"
"9405","T95.0","Następstwa oparzenia termicznego, chemicznego i odmrożenia głowy i szyi"
"9406","T95.1","Następstwa oparzenia termicznego, chemicznego i odmrożeń tułowia"
"9407","T95.2","Następstwa oparzenia termicznego, chemicznego i odmrożenia kończyny górnej"
"9408","T95.3","Następstwa oparzenia termicznego, chemicznego i odmrożenia kończyny dolnej"
"9409","T95.4","Następstwa oparzenia termicznego, chemicznego i odmrożenia sklasyfikowanego tylko w zależności od powierzchni ciała"
"9410","T95.8","Następstwa innego określonego oparzenia termicznego, chemicznego i odmrożenia"
"9411","T95.9","Następstwa nieokreślonego oparzenia termicznego, chemicznego i odmrożenia"
"9412","T96","Następstwa zatrucia lekami i substancjami biologicznymi"
"9413","T97","Następstwa skutków toksycznych substancji zazwyczaj nie stosowanych w celach leczniczych"
"9414","T98","Następstwa innych i nieokreślonych skutków działania czynników zewnętrznych"
"9415","T98.0","Następstwa skutków wniknięcia ciała obcego przez naturalny otwór ciała"
"9416","T98.1","Następstwa innych i nieokreślonych skutków działania czynników zewnętrznych"
"9417","T98.2","Następstwa pewnych wczesnych powikłań urazu"
"9418","T98.3","Następstwa powikłań opieki chirurgicznej i medycznej niesklasyfikowane gdzie indziej"
"9419","V01.0","Pieszy ranny w kolizji z rowerem (wypadek niekomunikacyjny) "
"9420","V01.1","Pieszy ranny w kolizji z rowerem (wypadek komunikacyjny) "
"9421","V01.9","Pieszy ranny w kolizji z rowerem (nieokreślony wypadek komunikacyjny lub niekomunikacyjny)"
"9422","V02.0","Pieszy ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym (wypadek niekomunikacyjny)"
"9423","V02.1","Pieszy ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym (wypadek komunikacyjny)"
"9424","V02.9","Pieszy ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym (nieokreślony wypadek komunikacyjny lub niekomunikacyjny) "
"9425","V03.0","Pieszy ranny w kolizji z samochodem, samochodem dostawczym lub ciężarówką (wypadek niekomunikacyjny)"
"9426","V03.1","Pieszy ranny w kolizji z samochodem, samochodem dostawczym lub ciężarówką (wypadek komunikacyjny)"
"9427","V03.9","Pieszy ranny w kolizji z samochodem, samochodem dostawczym lub ciężarówką (nieokreślony wypadek komunikacyjny lub niekomunikacyjny) "
"9428","V04.0","Pieszy ranny w kolizji z ciężkim środkiem transportu lub autobusem (wypadek niekomunikacyjny)"
"9429","V04.1","Pieszy ranny w kolizji z ciężkim środkiem transportu lub autobusem (wypadek komunikacyjny)"
"9430","V04.9","Pieszy ranny w kolizji z ciężkim środkiem transportu lub autobusem (nieokreślony wypadek komunikacyjny lub niekomunikacyjny) "
"9431","V05.0","Pieszy ranny w kolizji z pociągiem lub pojazdem szynowym (wypadek niekomunikacyjny)"
"9432","V05.1","Pieszy ranny w kolizji z pociągiem lub pojazdem szynowym (wypadek komunikacyjny)"
"9433","V05.9","Pieszy ranny w kolizji z pociągiem lub pojazdem szynowym (nieokreślony wypadek komunikacyjny lub niekomunikacyjny)"
"9434","V06.0","Pieszy ranny w kolizji z innym pojazdem niemechanicznym (wypadek niekomunikacyjny)"
"9435","V06.1","Pieszy ranny w kolizji z innym pojazdem niemechanicznym (wypadek komunikacyjny)"
"9436","V06.9","Pieszy ranny w kolizji z innym pojazdem niemechanicznym (nieokreślony wypadek komunikacyjny lub niekomunikacyjny)"
"9437","V09","Pieszy ranny w innym i nieokreślonym wypadku komunikacyjnym "
"9438","V09.0","Pieszy ranny w wypadku niedrogowym z włączeniem innych i nieokreślonych pojazdów mechanicznych"
"9439","V09.1","Pieszy ranny w nieokreślonym wypadku niedrogowym"
"9440","V09.2","Pieszy ranny w wypadku drogowym z włączeniem innych i nieokreślonych pojazdów mechanicznych"
"9441","V09.3","Pieszy ranny w nieokreślonym wypadku drogowym"
"9442","V09.9","Pieszy ranny w nieokreślonym wypadku komunikacyjnym"
"9443","V10.0","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(kierowca ranny w wypadku niedrogowym)"
"9444","V10.1","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(pasażer ranny w wypadku niedrogowym)"
"9445","V10.2","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(nieokreślony rowerzysta ranny w wypadku niedrogowy)"
"9446","V10.3","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(osoba ranna w trakcie wsiadania i wysiadania)"
"9447","V10.4","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(kierowca ranny w wypadku drogowym)"
"9448","V10.5","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(pasażer ranny w wypadku drogowym)"
"9449","V10.9","Rowerzysta ranny w kolizji z pieszym lub zwierzęciem(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9450","V11.0","Rowerzysta ranny w kolizji z innym rowerzystą(kierowca ranny w wypadku niedrogowym)"
"9451","V11.1","Rowerzysta ranny w kolizji z innym rowerzystą(pasażer ranny w wypadku niedrogowym)"
"9452","V11.2","Rowerzysta ranny w kolizji z innym rowerzystą(nieokreślony rowerzysta ranny w wypadku niedrogowy)"
"9453","V11.3","Rowerzysta ranny w kolizji z innym rowerzystą(osoba ranna w trakcie wsiadania i wysiadania)"
"9454","V11.4","Rowerzysta ranny w kolizji z innym rowerzystą(kierowca ranny w wypadku drogowym)"
"9455","V11.5","Rowerzysta ranny w kolizji z innym rowerzystą(pasażer ranny w wypadku drogowym)"
"9456","V11.9","Rowerzysta ranny w kolizji z innym rowerzystą(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9457","V12.0","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(kierowca ranny w wypadku niedrogowym)"
"9458","V12.1","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(pasażer ranny w wypadku niedrogowym)"
"9459","V12.2","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(nieokreślony rowerzysta ranny w wypadku niedrogowy) "
"9460","V12.3","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(osoba ranna w trakcie wsiadania i wysiadania)"
"9461","V12.4","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(kierowca ranny w wypadku drogowym)"
"9462","V12.5","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(pasażer ranny w wypadku drogowym)"
"9463","V12.9","Rowerzysta ranny w kolizji z dwu lub trzykołowym pojazdem mechanicznym(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9464","V13.0","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(kierowca ranny w wypadku niedrogowym) "
"9465","V13.1","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(pasażer ranny w wypadku niedrogowym) "
"9466","V13.2","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(nieokreślony rowerzysta ranny w wypadku niedrogowy)"
"9467","V13.3","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(osoba ranna w trakcie wsiadania i wysiadania)"
"9468","V13.4","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(kierowca ranny w wypadku drogowym)"
"9469","V13.5","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(pasażer ranny w wypadku drogowym)"
"9470","V13.9","Rowerzysta ranny w kolizji z samochodem, samochodem dostawczym, półciężarowym i ciężarowym(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9471","V14.0","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(kierowca ranny w wypadku niedrogowym)"
"9472","V14.1","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(pasażer ranny w wypadku niedrogowym)"
"9473","V14.2","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(nieokreślony rowerzysta ranny w wypadku niedrogowy)"
"9474","V14.3","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(osoba ranna w trakcie wsiadania i wysiadania)"
"9475","V14.4","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(kierowca ranny w wypadku drogowym)"
"9476","V14.5","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(pasażer ranny w wypadku drogowym)"
"9477","V14.9","Rowerzysta ranny w kolizji z ciężkim środkiem transportu lub autobusem(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9478","V15.0","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(kierowca ranny w wypadku niedrogowym)"
"9479","V15.1","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(pasażer ranny w wypadku niedrogowym)"
"9480","V15.2","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(nieokreślony rowerzysta ranny w wypadku niedrogowy)"
"9481","V15.3","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(osoba ranna w trakcie wsiadania i wysiadania)"
"9482","V15.4","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(kierowca ranny w wypadku drogowym)"
"9483","V15.5","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(pasażer ranny w wypadku drogowym)"
"9484","V15.9","Rowerzysta ranny w kolizji z pociągiem lub pojazdem szynowym(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9485","V16.0","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(kierowca ranny w wypadku niedrogowym)"
"9486","V16.1","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(pasażer ranny w wypadku niedrogowym)"
"9487","V16.2","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(nieokreślony rowerzysta ranny w wypadku niedrogowy) "
"9488","V16.3","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(osoba ranna w trakcie wsiadania i wysiadania)"
"9489","V16.4","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(kierowca ranny w wypadku drogowym)"
"9490","V16.5","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(pasażer ranny w wypadku drogowym)"
"9491","V16.9","Rowerzysta ranny w kolizji z innym pojazdem niemechanicznym(nieokreślony rowerzysta ranny w wypadku drogowym) "
"9492","V17.0","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(kierowca ranny w wypadku niedrogowym)"
"9493","V17.1","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(pasażer ranny w wypadku niedrogowym)"
"9494","V17.2","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(nieokreślony rowerzysta ranny w wypadku niedrogowy) "
"9495","V17.3","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(osoba ranna w trakcie wsiadania i wysiadania)"
"9496","V17.4","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(kierowca ranny w wypadku drogowym)"
"9497","V17.5","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(pasażer ranny w wypadku drogowym)"
"9498","V17.9","Rowerzysta ranny w kolizji z ustalonym lub stałym przedmiotem(nieokreślony rowerzysta ranny w wypadku drogowym)"
"9499","V18.0","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(kierowca ranny w wypadku niedrogowym)"
"9500","V18.1","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(pasażer ranny w wypadku niedrogowym)"
"9501","V18.2","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(nieokreślony rowerzysta ranny w wypadku niedrogowy) "
"9502","V18.3","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(osoba ranna w trakcie wsiadania i wysiadania)"
"9503","V18.4","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(kierowca ranny w wypadku drogowym)"
"9504","V18.5","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(pasażer ranny w wypadku drogowym)"
"9505","V18.9","Rowerzysta ranny w niekolizyjnym wypadku komunikacyjnym(nieokreślony rowerzysta ranny w wypadku drogowym) "
"9506","V19","Rowerzysta ranny w innych i nieokreślonych wypadkach komunikacyjnych"
"9507","V19.0","Kierowca ranny w kolizji z innym i nieokreślonym pojazdem mechanicznym w wypadku niedrogowym"
"9508","V19.1","Pasażer ranny w kolizji z innymi nieokreślonymi pojazdami mechanicznymi w wypadku niedrogowym"
"9509","V19.2","Nieokreślony rowerzysta ranny w kolizji z innym nieokreślonym pojazdem mechanicznym w wypadku niedrogowym"
"9510","V19.3","Rowerzysta (każdy) ranny w nieokreślonym wypadku niedrogowym "
"9511","V19.4","Kierowca ranny w kolizji z innym i nieokreślonym pojazdem mechanicznym w wypadku drogowym"
"9512","V19.5","Pasażer ranny w kolizji z innym i nieokreślonym pojazdem mechanicznym w wypadku drogowym"
"9513","V19.6","Nieokreślony rowerzysta ranny w kolizji z innymi i nieokreślonymi pojazdami mechanicznym w wypadku drogowym"
"9514","V19.8","Rowerzysta (każdy) ranny w innym nieokreślonym wypadku komunikacyjnym"
"9515","V19.9","Rowerzysta (każdy) ranny w nieokreślonym wypadku drogowym "
"9516","V20.0","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(kierowca ranny w wypadku niedrogowym)"
"9517","V20.1","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(pasażer ranny w wypadku niedrogowym)"
"9518","V20.2","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(nieokreślona osoba jadąca na motocyklu ranna w wypadku niedrogowy)"
"9519","V20.3","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(osoba ranna w trakcie wsiadania i wysiadania)"
"9520","V20.4","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(kierowca ranny w wypadku drogowym)"
"9521","V20.5","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(pasażer ranny w wypadku drogowym)"
"9522","V20.9","Osoba jadąca na motocyklu ranna w kolizji z pieszym lub zwierzęciem(nieokreślona osoba jadąca na motocyklu ranna w wypadku drogowym)"
"9523","V21.0","Osoba jadąca na motocyklu ranna w kolizji z rowerem(kierowca ranny w wypadku niedrogowym)"
"9524","V21.1","Osoba jadąca na motocyklu ranna w kolizji z rowerem(pasażer ranny w wypadku niedrogowym)"
"9525","V21.2","Osoba jadąca na motocyklu ranna w kolizji z rowerem(nieokreślona osoba jadąca na motocyklu ranna w wypadku niedrogowy)"
"9526","V21.3","Osoba jadąca na motocyklu ranna w kolizji z rowerem(osoba ranna w trakcie wsiadania i wysiadania)"
"9527","V21.4","Osoba jadąca na motocyklu ranna w kolizji z rowerem(kierowca ranny w wypadku drogowym)"
"9528","V21.5","Osoba jadąca na motocyklu ranna w kolizji z rowerem(pasażer ranny w wypadku drogowym)"
"9529","V21.9","Osoba jadąca na motocyklu ranna w kolizji z rowerem(nieokreślona osoba jadąca na motocyklu ranna w wypadku drogowym)"
"9530","V22.0","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(kierowca ranny w wypadku niedrogowym)"
"9531","V22.1","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(pasażer ranny w wypadku niedrogowym)"
"9532","V22.2","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(nieokreślona osoba jadąca na motocyklu ranna w wypadku niedrogowy)"
"9533","V22.3","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(osoba ranna w trakcie wsiadania i wysiadania) "
"9534","V22.4","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(kierowca ranny w wypadku drogowym)"
"9535","V22.5","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(pasażer ranny w wypadku drogowym)"
"9536","V22.9","Osoba jadąca na motocyklu ranna w kolizji z dwu lub trzykołowym pojazdem mechanicznym(nieokreślona osoba jadąca na motocyklu ranna w wypadku drogowym)"
"9537","V23.0","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(kierowca ranny w wypadku niedrogowym)"
"9538","V23.1","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(pasażer ranny w wypadku niedrogowym)"
"9539","V23.2","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(nieokreślona osoba jadąca na motocyklu ranna w wypadku niedrogowy)"
"9540","V23.3","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(osoba ranna w trakcie wsiadania i wysiadania)"
"9541","V23.4","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(kierowca ranny w wypadku drogowym)"
"9542","V23.5","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(pasażer ranny w wypadku drogowym)"
"9543","V23.9","Osoba jadąca na motocyklu ranna w kolizji z samochodem dostawczym lub ciężarowym(nieokreślona osoba jadąca na motocyklu ranna w wypadku drogowym)"
"9544","V24.0","Osoba jadąca na motocyklu ranna w kolizji z ciężkim środkiem transportu lub autobusem(kierowca ranny w wypadku niedrogowym)"
"9545","V24.1","Osoba jadąca na motocyklu ranna w kolizji z ciężkim środkiem transportu lub autobusem(pasażer ranny w wypadku niedrogowym)"
"9546","V24.2","Osoba jadąca na motocyklu ranna w kolizji z ciężkim środkiem transportu lub autobusem(nieokreślona osoba jadąca na motocyklu ranna w wypadku niedrogowy)"
"9547","V24.3","Osoba jadąca na motocyklu ranna w kolizji z ciężkim środkiem transportu lub autobusem(osoba ranna w trakcie wsiadania i wysiadania) "
