1,"Abacavir + Lamivudine
Mylan","Abacavirum +
Lamivudinum",tabletki powlekane,"600 mg +
300 mg","30 tabl. w blistrze
30 tabl. w butelce
90 tabl.
60 tabl.","Rpz
Rpz
Rpz
Rpz","5909991292911
5909991292928
5909991292942
5909991292935",Mylan Laboratoires SAS,23429,"Lupin (Europe) Ltd.
Mylan S.A.S.
Hormosan Pharma GmbH","GB
FR
DE"
4099,IBUM dla dzieci,Ibuprofenum,czopki,125 mg,10 szt.,OTC,5909991012984,"Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",20571,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4100,IBUM dla dzieci,Ibuprofenum,czopki,60 mg,10 szt.,OTC,5909991012977,"Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",20570,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4101,Ibum Express,Ibuprofenum,kapsułki miękkie,400 mg,"6 kaps.
12 kaps.
24 kaps.
36 kaps.","OTC
OTC
OTC
OTC","5909991012991
5909991013004
5909991013035
5909991013042","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",20568,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4102,Ibum Forte,Ibuprofenum,kapsułki miękkie,400 mg,"6 kaps.
12 kaps.
24 kaps.
36 kaps.","OTC
OTC
OTC
OTC","5909990682393
5909991086411
5909991086428
5909991086435","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",10864,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4103,Ibum Forte,Ibuprofenum,zawiesina doustna,200 mg/5 ml,"1 butelka 100 g
1 butelka 130 g","OTC
OTC","5909990973385
5909990973538","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",20190,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4104,Ibum Forte,Ibuprofenum,zawiesina doustna,200 mg/5 ml,1 butelka 100 g,OTC,5909991248116,"Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",22798,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4105,"Ibum Forte (o smaku
bananowym)",Ibuprofenum,zawiesina doustna,200 mg/5 ml,"1 butelka 100 g
1 butelka 130 g","OTC
OTC","5909991040000
5909991055868","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",21073,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4106,Ibum Grip,"Ibuprofenum +
Pseudoephedrini
hydrochloridum",tabletki powlekane,"200 mg + 30
mg","10 tabl.
20 tabl.
30 tabl.","OTC
OTC
OTC","5909991092412
5909991092429
5909991092436","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",10924,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4107,Ibum Zatoki,"Ibuprofenum +
Pseudoephedrini
hydrochloridum",tabletki powlekane,"200 mg + 30
mg","10 tabl.
20 tabl.
30 tabl.","OTC
OTC
OTC","5909991079079
5909991079086
5909991079093","Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",21376,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4108,Ibumax 200 mg,Ibuprofenum,tabletki powlekane,200 mg,"6 tabl.
10 tabl.
12 tabl.
20 tabl.
24 tabl.
30 tabl.
50 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909990645756
5909990645763
5909990645770
5909990645787
5909990645794
5909990645800
5909990645817",Vitabalans Oy,14594,Vitabalans Oy,FI
4109,Ibumax 400 mg,Ibuprofenum,tabletki powlekane,400 mg,"6 tabl.
10 tabl.
12 tabl.
20 tabl.
24 tabl.
30 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909990645879
5909990645886
5909990645893
5909990645909
5909990645916
5909990645923",Vitabalans Oy,14595,Vitabalans Oy,FI
4110,Ibumax Forte 600 mg,Ibuprofenum,tabletki powlekane,600 mg,"10 tabl.
30 tabl.
100 tabl.","Rp
Rp
Rp","5909990644964
5909990644971
5909990644988",Vitabalans Oy,14586,Vitabalans Oy,FI
4111,Ibupar,Ibuprofenum,tabletki drażowane,200 mg,10 tabl.,OTC,5909991070212,"Pabianickie Zakłady
Farmaceutyczne Polfa
S.A.",10702,"Pabianickie Zakłady
Farmaceutyczne Polfa S.A.",PL
4112,Ibupar forte,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
20 tabl.
30 tabl. (3 x 10)","OTC
OTC
OTC","5909991010515
5909990979783
5909990743438","Pabianickie Zakłady
Farmaceutyczne Polfa
S.A.",10105,"Pabianickie Zakłady
Farmaceutyczne Polfa S.A.",PL
4113,Ibuprofen AFL,Ibuprofenum,tabletki drażowane,200 mg,"60 tabl. (6 x 10)
60 tabl. (4 x 15)","Rp
Rp","5909990673988
5909990673995","Aflofarm Farmacja Polska
Sp. z o.o.",14984,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
4114,Ibuprofen Aflofarm,Ibuprofenum,tabletki drażowane,200 mg,"2 tabl.
10 tabl.
20 tabl.
30 tabl.
30 tabl.
50 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909990080748
5909990080755
5909990080762
5909990080779
5909990080786
5909990080793","Aflofarm Farmacja Polska
Sp. z o.o.",14214,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
4115,Ibuprofen Aflofarm,Ibuprofenum,tabletki drażowane,400 mg,"10 tabl.
20 tabl.","OTC
OTC","5909990664702
5909990664719","Aflofarm Farmacja Polska
Sp. z o.o.",14906,"Aflofarm Farmacja Polska
Sp. z o.o.",PL
4116,Ibuprofen Alkaloid-INT,Ibuprofenum,zawiesina doustna,100 mg/5 ml,1 butelka 100 ml,OTC,5909991285807,Dr. Max Pharma s.r.o.,23330,"Alkaloid - INT d.o.o.
Terapia S.A.","SI
RO"
4117,Ibuprofen APC Galpharm,Ibuprofenum,tabletki drażowane,400 mg,"6 tabl.
10 tabl.
12 tabl.
24 tabl.
48 tabl.","OTC
OTC
OTC
OTC
OTC","5909991102968
5909991102975
5909991102982
5909991102999
5909991103002","Galpharm Healthcare
Limited",21697,"Galpharm International
Limited",GB
4118,Ibuprofen Banner,Ibuprofenum,kapsułki miękkie,400 mg,"10 kaps.
20 kaps.","OTC
OTC","5909990965595
5909990965601","Banner Pharmacaps
Europe bv",19995,"Banner Pharmacaps Europe
bv",NL
4119,Ibuprofen Bril,Ibuprofenum,tabletki powlekane,400 mg,"1 tabl.
5 tabl.
6 tabl.
10 tabl.
12 tabl. w blistrze
12 tabl. w butelce
15 tabl. w blistrze
15 tabl. w butelce
20 tabl. w blistrze
20 tabl. w butelce
24 tabl. w blistrze
24 tabl. w butelce
28 tabl.
30 tabl. w blistrze
30 tabl. w butelce
40 tabl. w blistrze
40 tabl. w butelce
48 tabl. w blistrze
48 tabl. w butelce
50 tabl. w blistrze
50 tabl. w butelce
60 tabl. w blistrze
60 tabl. w butelce
100 tabl. w blistrze
100 tabl. w butelce
200 tabl. w blistrze
200 tabl. w butelce
250 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991299040
5909991299057
5909991299064
5909991299071
5909991299088
5909991299194
5909991299095
5909991299200
5909991299101
5909991299217
5909991299118
5909991299224
5909991299231
5909991299125
5909991299248
5909991299132
5909991299255
5909991299149
5909991299262
5909991299156
5909991299279
5909991299163
5909991299293
5909991299170
5909991299309
5909991299187
5909991299286
5909991299316",Bristol Laboratories Ltd,23535,"Bristol Laboratories Ltd
Bristol Laboratories Ltd","GB
GB"
4120,Ibuprofen Bril,Ibuprofenum,tabletki powlekane,600 mg,"1 tabl.
10 tabl.
20 tabl. w blistrze
20 tabl. w butelce
30 tabl. w blistrze
30 tabl. w butelce
40 tabl. w blistrze
40 tabl. w butelce
48 tabl. w blistrze
48 tabl. w butelce
50 tabl. w blistrze
50 tabl. w butelce
98 tabl. w blistrze
98 tabl. w butelce
100 tabl. w blistrze
100 tabl. w butelce
200 tabl. w blistrze
200 tabl. w butelce
250 tabl.","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909991299347
5909991299354
5909991299361
5909991299446
5909991299378
5909991299453
5909991299385
5909991299460
5909991299392
5909991299477
5909991299408
5909991299484
5909991299415
5909991299491
5909991299422
5909991299507
5909991299439
5909991299514
5909991299521",Bristol Laboratories Ltd,23536,"Bristol Laboratories Ltd
Bristol Laboratories Ltd","GB
GB"
4121,Ibuprofen Dr. Max,Ibuprofenum,tabletki powlekane,200 mg,"6 tabl.
10 tabl. w blistrach
10 tabl. w butelce
12 tabl.
20 tabl. w blistrach
20 tabl. w butelce
24 tabl.
30 tabl. w blistrach
30 tabl. w butelce
36 tabl. w blistrach
36 tabl. w butelce
40 tabl. w blistrach
40 tabl. w butelce
50 tabl. w blistrach
50 tabl. w butelce
60 tabl. w blistrach
60 tabl. w butelce
100 tabl. w blistrach
100 tabl. w butelce","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991142810
5909991142827
5909991142926
5909991142834
5909991142841
5909991142933
5909991142858
5909991142865
5909991142940
5909991142872
5909991142957
5909991142889
5909991142964
5909991142896
5909991142971
5909991142902
5909991142988
5909991142919
5909991142995",Dr. Max Pharma Limited,21970,"Actavis UK Limited
Balkanpharma-Dupnitsa AD
Dr. Mueller Pharma s.r.o.
Medis International as,
production plant Bolatice","GB
BG
CZ
CZ"
4122,Ibuprofen Dr. Max,Ibuprofenum,tabletki powlekane,400 mg,"6 tabl.
10 tabl. w blistrach
10 tabl. w butelce
12 tabl.
20 tabl. w blistrach
20 tabl. w butelce
24 tabl. w blistrach
30 tabl. w blistrach
30 tabl. w butelce
36 tabl. w blistrach
36 tabl. w butelce
40 tabl. w blistrach
40 tabl. w butelce
50 tabl. w blistrach
50 tabl. w butelce
60 tabl. w blistrach
60 tabl. w butelce
100 tabl. w blistrach
100 tabl. w butelce","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991143008
5909991143015
5909991143114
5909991143022
5909991143039
5909991143121
5909991143046
5909991143053
5909991143138
5909991143060
5909991143145
5909991143077
5909991143152
5909991143084
5909991143169
5909991143091
5909991143176
5909991143107
5909991143183",Dr. Max Pharma Limited,21971,"Actavis UK Limited
Balkanpharma-Dupnitsa AD
Dr. Mueller Pharma s.r.o.
Medis International as,
production plant Bolatice","GB
BG
CZ
CZ"
4123,Ibuprofen Fair-Med,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.
50 tabl.
60 tabl.","OTC
OTC
OTC
OTC","5909991048501
5909991048532
5909991048549
5909991048556","Fair-Med Healthcare
GmbH",20963,Medicofarma S.A.,PL
4124,Ibuprofen Fair-Med,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
20 tabl.","OTC
OTC","5909991048563
5909991048570","Fair-Med Healthcare
GmbH",20964,Medicofarma S.A.,PL
4125,Ibuprofen Fair-Med,Ibuprofenum,tabletki powlekane,600 mg,"10 tabl.
20 tabl.
30 tabl.","Rp
Rp
Rp","5909991048600
5909991048624
5909991048631","Fair-Med Healthcare
GmbH",20965,Medicofarma S.A.,PL
4126,Ibuprofen Farmalider,Ibuprofenum,zawiesina doustna,20 mg/ml,"1 butelka 100 ml
1 butelka 150 ml
1 butelka 200 ml","OTC
OTC
OTC","5909991069322
5909991069339
5909991069346",Farmalider S.A.,21257,"Farmasierra Manufacturing,
S.L.",ES
4127,Ibuprofen Forte DOZ,Ibuprofenum,tabletki powlekane,400 mg,"5 tabl.
10 tabl.
20 tabl.
60 tabl.","OTC
OTC
OTC
OTC","5909990914494
5909990914500
5909990914548
5909990914555",DOZ S.A.,18791,"Laboratorium Galenowe
Olsztyn Sp. z o.o.",PL
4128,Ibuprofen Galpharm,Ibuprofenum,tabletki drażowane,200 mg,"4 tabl.
6 tabl.
8 tabl.
12 tabl.
24 tabl.","OTC
OTC
OTC
OTC
OTC","5909991102913
5909991102920
5909991102937
5909991102944
5909991102951","Galpharm Healthcare
Limited",21696,"Galpharm International
Limited",GB
4129,Ibuprofen Galpharm,Ibuprofenum,tabletki powlekane,200 mg,"6 tabl.
8 tabl.
10 tabl.
12 tabl.
16 tabl.
20 tabl.
24 tabl.
30 tabl.
48 tabl.
50 tabl.
96 tabl.
100 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991106584
5909991106591
5909991106607
5909991106645
5909991106652
5909991106669
5909991106676
5909991106683
5909991106690
5909991106706
5909991106744
5909991106751","Galpharm Healthcare
Limited",21809,"Galpharm International
Limited",GB
4130,Ibuprofen Galpharm,Ibuprofenum,tabletki powlekane,400 mg,"6 tabl.
8 tabl.
10 tabl.
12 tabl.
16 tabl.
20 tabl.
24 tabl.
30 tabl.
48 tabl.
50 tabl.
96 tabl.
100 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991106768
5909991106775
5909991106782
5909991106799
5909991106805
5909991106829
5909991106836
5909991106843
5909991106850
5909991106867
5909991106874
5909991106881","Galpharm Healthcare
Limited",21810,"Galpharm International
Limited",GB
4131,Ibuprofen Generics,Ibuprofenum,tabletki powlekane,200 mg,"2 tabl.
4 tabl.
6 tabl.
10 tabl.
12 tabl.
20 tabl.
24 tabl.
30 tabl.
48 tabl. w blistrze
48 tabl. w butelce
50 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991141592
5909991141677
5909991141615
5909991141653
5909991141578
5909991141639
5909991141585
5909991141646
5909991141608
5909991141660
5909991141622",Generics [UK] Ltd.,21921,"Generics Ltd.
McDermott Laboratories Ltd.
T/A Gerard Laboratories
Mylan Hungary Kft.","GB
IE
HU"
4132,Ibuprofen Generics,Ibuprofenum,tabletki powlekane,400 mg,"2 tabl.
4 tabl.
6 tabl.
10 tabl.
12 tabl.
20 tabl.
24 tabl.
30 tabl.
48 tabl. w blistrze
48 tabl. w butelce
50 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909991141752
5909991141707
5909991141691
5909991141769
5909991141721
5909991141745
5909991141684
5909991141790
5909991141714
5909991141783
5909991141738",Generics [UK] Ltd.,21922,"Generics [UK] Ltd.
McDermott Laboratories Ltd.
T/A Gerard Laboratories
Mylan Hungary Kft.","GB
IE
HU"
4133,Ibuprofen Hasco,Ibuprofenum,kapsułki miękkie,200 mg,60 kaps.,Rp,5909990853540,"Przedsiębiorstwo
Produkcji
Farmaceutycznej HASCO
LEK S.A.",17862,"Przedsiębiorstwo Produkcji
Farmaceutycznej HASCO-
LEK S.A.",PL
4134,Ibuprofen LGO,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.
60 tabl.","OTC
OTC
OTC","5909990914562
5909990914579
5909990914586","Laboratorium Galenowe
Olsztyn Sp. z o.o.",18790,"Laboratorium Galenowe
Olsztyn Sp. z o.o.",PL
4135,Ibuprofen Lysine InnFarm,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.","OTC
OTC","5909991223397
5909991223403","INN-FARM d.o.o.,",22467,"Alkaloid - INT d.o.o.
Terapia S.A.","SI
RO"
4136,Ibuprofen Lysine Perrigo,Ibuprofenum,tabletki powlekane,200 mg,"8 tabl.
12 tabl.
16 tabl.","Rp
Rp
Rp","5909990988136
5909990988143
5909990988150",Wrafton Laboratories Ltd.,20250,Wrafton Laboratories Ltd.,GB
4137,Ibuprofen Lysine Perrigo,Ibuprofenum,tabletki powlekane,400 mg,"8 tabl.
12 tabl.
16 tabl.
24 tabl.","OTC
OTC
OTC
OTC","5909991064389
5909991064396
5909991064402
5909991064426",Wrafton Laboratories Ltd.,21181,Wrafton Laboratories Ltd.,GB
4138,Ibuprofen Polfarmex,Ibuprofenum,tabletki powlekane,200 mg,"60 tabl. w blistrze
60 tabl. w pojemniku","Rp
Rp","5909990830732
5909990830749",Polfarmex S.A.,8307,Polfarmex S.A.,PL
4139,Ibuprofen Sensilab,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.
30 tabl.
40 tabl.
50 tabl.
60 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909991257682
5909991257699
5909991257705
5909991257712
5909991257729
5909991257736","SENSILAB Polska Spółka
z ograniczoną
odpowiedzialnością -
Spółka komandytowo-
akcyjna",22953,"SENSILAB Polska Spółka z
ograniczoną
odpowiedzialnością - Spółka
komandytowo-akcyjna",PL
4140,Ibuprofen Sensilab,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
20 tabl.
30 tabl.
50 tabl.
40 tabl.
60 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909991257743
5909991257750
5909991257767
5909991257774
5909991257781
5909991257798","SENSILAB Polska Spółka
z ograniczoną
odpowiedzialnością -
Spółka komandytowo-
akcyjna",22954,"SENSILAB Polska Spółka z
ograniczoną
odpowiedzialnością - Spółka
komandytowo-akcyjna",PL
4141,Ibuprofen Teva,Ibuprofenum,syrop,100 mg/5 ml,"1 butelka 100 ml
1 butelka 150 ml","OTC
OTC","5909990699322
5909990699339","Teva Pharmaceuticals
Polska Sp. z o.o.",15465,Merckle GmbH,DE
4142,Ibuprofen Teva,Ibuprofenum,syrop,200 mg/5 ml,"1 butelka 100 ml
1 butelka 150 ml","OTC
OTC","5909990699292
5909990699308","Teva Pharmaceuticals
Polska Sp. z o.o.",15464,Merckle GmbH,DE
4143,Ibuprofen Teva,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.
50 tabl.
60 tabl.","OTC
OTC
OTC
OTC","5909990994243
5909990994250
5908289660326
5909990994267","Teva Pharmaceuticals
Polska Sp. z o.o.",20772,"Sofarimex Industria Quimica
e Farmaceutica SA
Merckle GmbH","PT
DE"
4144,Ibuprofen Teva MAX,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
20 tabl.
50 tabl.","OTC
OTC
OTC","5909990994274
5909990994281
5908289660333","Teva Pharmaceuticals
Polska Sp. z o.o.",20773,"Sofarimex Industria Quimica
e Farmaceutica SA
Merckle GmbH","PT
DE"
4145,"Ibuprofen/
Pseudoephedrine
Hydrochloride Krewel","Ibuprofenum +
Pseudoephedrini
hydrochloridum",tabletki powlekane,"200 mg + 30
mg","10 tabl.
12 tabl.
20 tabl.
24 tabl.","OTC
OTC
OTC
OTC","5909991290115
5909991290122
5909991290139
5909991290146","Krewel Meuselbach
GmbH",23399,"Dragenopharm Apotheker
Püschl GmbH (Member of
Aenova Group)",DE
4146,Ibuprofen-Pabi,Ibuprofenum,tabletki drażowane,200 mg,60 tabl.,Rp,5909990132928,"Pabianickie Zakłady
Farmaceutyczne Polfa
S.A.",1329,"Pabianickie Zakłady
Farmaceutyczne Polfa S.A.",PL
4147,Ibuprom,Ibuprofenum,tabletki powlekane,200 mg,"2 tabl. w blistrze
2 tabl. w saszetce
4 tabl.
6 tabl.
10 tabl.
20 tabl.
30 tabl.
50 tabl.
96 tabl.","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5907377139300
5909990087914
5909990786091
5909990087952
5909990087921
5907377130475
5909990220106
5909990087938
5909990674176",US Pharmacia Sp. z o.o.,879,US Pharmacia Sp. z o.o.,PL
4148,Ibuprom dla dzieci,Ibuprofenum,zawiesina doustna,100 mg/5 ml,"1 butelka 100 ml
1 butelka 150 ml
1 butelka 200 ml","OTC
OTC
OTC","5909991217730
5909991217747
5909991217754",US Pharmacia Sp. z o.o.,22393,"Farmasierra Manufacturing,
S.L.
Farmalider S.A.","ES
ES"
4149,Ibuprom dla dzieci forte,Ibuprofenum,zawiesina doustna,200 mg/5 ml,"1 butelka 30 ml
1 butelka 100 ml
1 butelka 150 ml
1 butelka 200 ml","OTC
OTC
OTC
OTC","5909991217655
5909991217662
5909991217679
5909991217686",US Pharmacia Sp. z o.o.,22395,"Farmasierra Manufacturing,
S.L.
Farmalider S.A.","ES
ES"
4150,Ibuprom Max,Ibuprofenum,tabletki drażowane,400 mg,"6 tabl.
12 tabl.
24 tabl. w blistrach
24 tabl. w butelce
48 tabl.","OTC
OTC
OTC
OTC
OTC","5909990970018
5909990970025
5909990970032
5909990642632
5909990674121",US Pharmacia Sp. z o.o.,9700,US Pharmacia Sp. z o.o.,PL
4151,Ibuprom Max Sprint,Ibuprofenum,kapsułki miękkie,400 mg,"10 kaps.
20 kaps.","OTC
OTC","5909990902361
5909990902378",US Pharmacia Sp. z o.o.,18604,US Pharmacia Sp. z o.o.,PL
4152,Ibuprom RR,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
12 tabl.
20 tabl.
24 tabl.
48 tabl.","OTC
OTC
OTC
OTC
OTC","5909991243227
5907377139270
5909991243234
5907377139447
5907377139454",US Pharmacia Sp. z o.o.,9649,US Pharmacia Sp. z o.o.,PL
4153,Ibuprom Sport,Ibuprofenum,żel,50 mg/g,"1 tuba 20 g
1 tuba 50 g
1 tuba 100 g","OTC
OTC
OTC","5909990675814
5909990675821
5909990675838",US Pharmacia Sp. z o.o.,6758,"DOLORGIET GmbH & Co.
KG",DE
4154,Ibuprom Sprint,Ibuprofenum,kapsułki miękkie,200 mg,"2 kaps.
4 kaps.
6 kaps.
10 kaps.
12 kaps.
24 kaps.
30 kaps.","OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909990782451
5909990782468
5909991102319
5909991102326
5909991102333
5909991102340
5909991102357",US Pharmacia Sp. z o.o.,11023,US Pharmacia Sp. z o.o.,PL
4155,Ibuprom Zatoki,"Ibuprofenum +
Pseudoephedrini
hydrochloridum",tabletki powlekane,"200 mg + 30
mg","6 tabl.
10 tabl.
12 tabl.
20 tabl.
24 tabl. w blistrze
24 tabl. w butelce","OTC
OTC
OTC
OTC
OTC
OTC","5909990965052
5907377139546
5909990965021
5907377139553
5909990965038
5909990615476",US Pharmacia Sp. z o.o.,9650,US Pharmacia Sp. z o.o.,PL
4156,Ibuprom Zatoki Tabs,"Phenylephrini
hydrochloridum +
Ibuprofenum",tabletki drażowane,"200 mg +
6,1 mg","6 tabl.
12 tabl.
16 tabl.
24 tabl.","OTC
OTC
OTC
OTC","5909991094805
5909991094836
5909991094843
5909991094850",US Pharmacia Sp. z o.o.,21607,"Galpharm International
Limited
US Pharmacia Sp. z o.o.","GB
PL"
4157,Iburapid,Ibuprofenum,tabletki powlekane,200 mg,"10 tabl.
20 tabl.
30 tabl.
40 tabl.
50 tabl.
60 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909991257569
5909991257576
5909991257583
5909991257590
5909991257606
5909991257613",Nord Farm Sp. z o.o.,22955,"SENSILAB Polska Spółka z
ograniczoną
odpowiedzialnością - Spółka
komandytowo-akcyjna",PL
4158,Iburapid,Ibuprofenum,tabletki powlekane,400 mg,"10 tabl.
20 tabl.
30 tabl.
40 tabl.
50 tabl.
60 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909991257620
5909991257637
5909991257644
5909991257651
5909991257668
5909991257675",Nord Farm Sp. z o.o.,22956,"SENSILAB Polska Spółka z
ograniczoną
odpowiedzialnością - Spółka
komandytowo-akcyjna",PL
4159,Ibured,Ibuprofenum,żel,50 mg/g,"1 tuba 20 g
1 tuba 25 g
1 tuba 30 g
1 tuba 35 g
1 tuba 50 g
1 tuba 100 g","OTC
OTC
OTC
OTC
OTC
OTC","5909991263058
5909991263065
5909991263072
5909991263089
5909991263096
5909991263102","Zakład Farmaceutyczny
""Amara"" Sp. z o.o.",23044,"Zakład Farmaceutyczny
""Amara"" Sp. z o.o.",PL
4160,Ibured Forte,Ibuprofenum,żel,"100 mg/g
(10%)","1 tuba 20 g
1 tuba 25 g
1 tuba 30 g
1 tuba 35 g
1 tuba 50 g
1 tuba 100 g","OTC
OTC
OTC
OTC
OTC
OTC","5909991263119
5909991263126
5909991263133
5909991263140
5909991263157
5909991263164","Zakład Farmaceutyczny
""Amara"" Sp. z o.o.",23045,"Zakład Farmaceutyczny
""Amara"" Sp. z o.o.",PL
4161,Ibuvit C,Acidum ascorbicum,"krople doustne,
roztwór",100 mg/ml,1 butelka 30 ml,OTC,5909990931910,"Medana Pharma Terpol
Group S.A.",9319,"Medana Pharma Terpol
Group S.A.",PL
4162,Iclopid,"Ticlopidini
hydrochloridum",tabletki powlekane,250 mg,"20 tabl. w pojemniku
20 tabl. w blistrze
30 tabl.
60 tabl.","Rp
Rp
Rp
Rp","5909991029326
5909991029333
5909990044979
5909990044986","Pabianickie Zakłady
Farmaceutyczne Polfa
S.A.",10293,"Pabianickie Zakłady
Farmaceutyczne Polfa S.A.",PL
4163,Ictady,Tenofoviri disoproxil,tabletki powlekane,245 mg,30 tabl.,Rp,5909991291457,Actavis Group PTC ehf.,23387,Remedica Ltd,CY
4164,Idarubicin Teva,"Idarubicini
hydrochloridum","roztwór do
wstrzykiwań",1 mg/ml,"1 fiol. 5 ml
1 fiol. 10 ml","Lz
Lz","5909990802791
5909990802807","Teva Pharmaceuticals
Polska Sp. z o.o.",17340,"Teva Sante SA
Teva UK Ltd.
Teva Operations Poland Sp.
z o.o.","FR
GB
PL"
4165,Ifapidin,Ticlopidinum,tabletki powlekane,250 mg,"20 tabl. w blistrze (1 x 20)
20 tabl. w blistrach (2 x 10)
30 tabl. (2 x 15)
60 tabl. w blistrach (3 x 20)
60 tabl. w blistrach (6 x 10)","Rp
Rp
Rp
Rp
Rp","5909990797110
5909990694853
5909990797127
5909990797134
5909990694846",Egis Pharmaceuticals Ltd.,7971,Egis Pharmaceuticals PLC,HU
4166,Ifenin,Ibuprofenum,tabletki powlekane,200 mg,"6 tabl.
10 tabl.
12 tabl.
24 tabl.
30 tabl.
50 tabl.","OTC
OTC
OTC
OTC
OTC
OTC","5909990726028
5909990726035
5909991087944
5909991087951
5909990726042
5909990726059",Actavis Group PTC ehf.,15886,"Balkanpharma-Dupnitsa AD
Actavis UK Limited
Medis International a.s.
PharmaPack International
B.V.
Balkanpharma-Razgrad AD","BG
GB
CZ
NL
BG"
4167,Ifenin dla dzieci,Ibuprofenum,zawiesina doustna,100 mg/5 ml,1 butelka 100 ml,OTC,5909991235628,Actavis Group PTC ehf.,22654,Balkanpharma-Troyan AD,BG
4168,Ifenin Forte,Ibuprofenum,tabletki powlekane,400 mg,"6 tabl.
12 tabl.
24 tabl.
50 tabl.","OTC
OTC
OTC
OTC","5909990726066
5909990726073
5909990726080
5909991087968",Actavis Group PTC ehf.,15887,"Actavis UK Limited
Balkanpharma-Dupnitsa AD
Medis International a.s.
Balkanpharma-Razgrad AD","GB
BG
CZ
BG"
4169,Ig Vena,"Immunoglobulinum
humanum normale ad
usum intravenosum",roztwór do infuzji,50 mg/ml,"1 fiol. 20 ml
1 fiol. 50 ml
1 fiol. 100 ml
1 fiol. 200 ml","Lz
Lz
Lz
Lz","5909990049868
5909990049851
5909990049875
5909990049882",Kedrion S.p.A.,12908,Kedrion S.p.A.,IT
